,Order,Wavelength Start A,Region Size A,Wavelength Start B,Region Size B,Both Fibers,Integrated Flux B
235,39,13235.82813712121,0.4625678104330291,13235.82813712121,0.4625678104330291,1,240.13615116115776
236,39,13236.65026460518,0.5646408814500319,13236.65026460518,0.5646408814500319,1,226.45954828459367
237,39,13263.991345443406,0.44193783036280365,13263.991345443406,0.44193783036280365,0,0.0
238,39,13301.708530327383,0.590484288873995,13301.708530327383,0.590484288873995,0,0.0
239,39,13323.945539024973,0.3862728929580044,13323.945539024973,0.3862728929580044,1,179.41142287435963
240,39,13324.931855999967,0.5562836599201546,13324.931855999967,0.5562836599201546,0,0.0
241,40,13400.624466442834,0.6272359149497788,13400.624466442834,0.6272359149497788,0,0.0
242,40,13422.06159620821,0.41502880044208723,13422.06159620821,0.41502880044208723,1,114.75291481401399
243,41,13527.869266282245,0.7269742641055927,13527.869266282245,0.7269742641055927,0,0.0
244,43,14102.779143844493,0.4039871809854958,14102.779143844493,0.4039871809854958,0,0.0
245,43,14133.328099491642,1.634966879428248,14133.328099491642,1.634966879428248,0,0.0
246,43,14162.787894331466,0.32931093214210705,14162.787894331466,0.32931093214210705,0,0.0
247,44,14162.428389312725,1.4880152831701707,14162.428389312725,1.4880152831701707,1,231.0368030539878
248,44,14265.402395970916,1.7270107964977797,14265.402395970916,1.7270107964977797,0,0.0
249,44,14292.0354272345,0.6910820431294269,14292.0354272345,0.6910820431294269,0,0.0
250,45,14292.082375058499,0.4906505350572843,14292.082375058499,0.4906505350572843,0,0.0
251,45,14293.226686620854,0.5986462381006277,14293.226686620854,0.5986462381006277,0,0.0
252,45,14341.994633777354,0.6007988276378455,14341.994633777354,0.6007988276378455,0,0.0
253,45,14355.969413380139,0.5835127698719589,14356.018067892304,0.43765787004304,1,200.2777424542554
254,45,14356.84440305404,0.5338898979480291,14356.84440305404,0.48538037282560254,1,444.8878587762765
255,45,14373.286956113352,0.4204856235446641,14373.286956113352,0.4204856235446641,0,0.0
256,45,14402.3446497727,0.5609574238496862,14402.3446497727,0.5609574238496862,0,0.0
257,46,14518.546734048059,0.985751402708047,14518.546734048059,0.985751402708047,1,2241.5455347526945
258,46,14525.350384401101,0.41559179549949476,14525.350384401101,0.41559179549949476,0,0.0
259,46,14563.712155985717,0.5355396677277895,14563.712155985717,0.5355396677277895,1,619.1292384521528
260,47,14563.656968737423,0.6248631581202062,14563.656968737423,0.6248631581202062,1,562.1491261077247
261,47,14604.212678582677,1.1780039940349525,14604.212678582677,1.1780039940349525,1,1512.485385803191
262,47,14664.651286030172,0.8065920459921472,14664.651286030172,0.8065920459921472,1,450.00942127881484
263,47,14697.70818992363,0.5638467865355778,14697.70818992363,0.4771645467299095,1,324.92892890169077
264,47,14698.575242862396,0.5623469751481025,14698.575242862396,0.5623469751481025,1,520.9104537678139
265,47,14701.591734519441,1.2840971446657932,14701.591734519441,1.2840971446657932,0,0.0
266,48,14697.753559069031,0.5250269912685326,14697.753559069031,0.5250269912685326,1,179.11473028079553
267,48,14698.511831564616,0.6411076447457162,14698.511831564616,0.6411076447457162,1,316.27797299146533
268,48,14739.483803766467,1.1043840300044394,14739.594324211688,0.9386877289653057,1,137.2241102634301
269,48,14755.261913234483,1.0235221057664603,14755.261913234483,1.0235221057664603,0,0.0
270,48,14772.00394097129,0.7850104295557685,14772.00394097129,0.7850104295557685,1,382.0757335520577
271,48,14783.198212934305,0.9732753563912411,14783.198212934305,0.9732753563912411,1,939.3623541034365
272,48,14798.991575188611,0.5456345505554054,14798.991575188611,0.5456345505554054,1,470.32485109270306
273,48,14800.13171043083,0.5442825981663191,14800.13171043083,0.5442825981663191,1,365.93631873459924
274,48,14805.34958713707,0.8311960853516212,14805.34958713707,0.8311960853516212,0,0.0
275,48,14832.626697503963,0.8225155069994798,14832.626697503963,0.8225155069994798,1,1865.2036194716782
276,48,14864.110832908234,0.5397431986530137,14864.110832908234,0.5397431986530137,1,440.19253341226954
277,49,14864.075009730646,0.5208206942315883,14864.075009730646,0.5208206942315883,1,316.8037326362584
278,49,14885.482976654304,2.583452983704774,14885.651753869763,2.414675768246525,1,2129.292307789087
279,49,14908.000905964958,0.4890867992016865,14908.000905964958,0.4890867992016865,1,151.9238651850399
280,49,14909.4669895776,0.4879089159294381,14909.4669895776,0.4879089159294381,1,153.92414056482795
281,49,14926.569350217038,1.4195269299416395,14926.569350217038,1.4195269299416395,0,0.0
282,49,14931.443159580267,0.8340363256429555,14931.443159580267,0.8340363256429555,1,1131.866312885672
283,49,15024.863339504705,0.44912640225084033,15024.863339504705,0.44912640225084033,0,0.0
284,50,15052.301886231666,1.1714421258348011,15052.301886231666,1.1714421258348011,1,704.1653850064383
285,50,15054.976397654265,1.0556367742210568,15054.976397654265,1.0556367742210568,1,6936.420325058311
286,50,15063.15340251943,0.49383153048620443,15063.15340251943,0.49383153048620443,1,126.75345470708825
287,50,15064.305060905206,0.4929080366237031,15064.305060905206,0.4929080366237031,1,136.62036692850455
288,50,15068.237187003908,0.5984912286367035,15068.291620034255,0.5440581982893491,1,1323.2690171296067
289,50,15069.053162882921,0.48905049972745473,15069.053162882921,0.48905049972745473,1,1358.8943707224585
290,50,15081.37052440895,0.584976569212813,15081.37052440895,0.584976569212813,0,0.0
